Unnamed: 0,rating,user_id,reviewText,categories,item_id,unixReviewTime,reviewTime,gps,price,dtime,hour,minute,second,sentiment score,sentiment_label,sentiment_numeric
88,5,5609126,Best subs! Best service,"['Pizza Restaurant', 'European Restaurant', 'Italian Restaurant']",7459514,1343529480,7/28/2012,"[33.805423, -118.264169]",$$,7/29/2012 2:38,2,38,0,0.968903503,positive,1
89,5,5609126,TRI tip sandwich EXCELLENT,['Barbecue Restaurant'],998716,1374262181,7/19/2013,"[33.921238, -118.416058]",$$,7/19/2013 19:29,19,29,41,0.884095242,positive,1
90,3,5609126,Tried it twice not impressed,"['Restaurant', 'Chicken Wings Restaurant', 'Chicken Restaurant']",3357849,1343529424,7/28/2012,"[33.807852, -118.273712]",$$$,7/29/2012 2:37,2,37,4,-0.631201599,negative,-1
91,2,6854398,costco is ok   i decided to buy food  every 2 or 3 weeks to save money  because i spend 100 $ easy with costco some time even more  i am happy now  so far so good,"['Department Store', 'Wholesale Club', 'Pharmacy']",87687,1375890139,8/7/2013,"[34.078494, -117.547676]",$$,8/7/2013 15:42,15,42,19,0.276719707,neutral,0
92,5,1835044,"my favorite cupcake is the white chocolate chip mousse. i love the white chocolate chip mousse cupcake because the frosting is so light and fluffy, and the cupcake its self taste so delicious.","['Dessert Shop', 'Wedding Bakery', 'Gluten-Free Restaurant']",7508602,1382556833,10/23/2013,"[33.870691, -117.905874]",$$$,10/23/2013 19:33,19,33,53,0.909540276,positive,1
93,5,4200609,"Plenty of inexpensive and delicious skewer tasters to sample the flavor set. I've stopped in previously for an amazing dinner, and am presently out front in the sun enjoying an equally satisfying lunch with The Clash, Gorillaz, and more great tunes. The staff are all friendly and knowledgeable. Perfect!",['Korean Restaurant'],8275599,1361574203,2/22/2013,"[37.817029, -122.284891]",$$,2/22/2013 23:03,23,3,23,0.953633925,positive,1
94,4,4477735,"Not a place to go for ambiance or personable service, but love the chicken  tikka masala. We get it to go all the time.","['Indian Restaurant', 'Asian Restaurant', 'South Asian Restaurant']",7293002,1379121428,9/13/2013,"[37.269506, -121.944988]",$$,9/14/2013 1:17,1,17,8,0.388164527,positive,1
95,5,9588214,RiquÃ­simo comer en el parrian..,"['Latin American Restaurant', 'Mexican Restaurant', 'Seafood Restaurant']",7940547,1392057103,2/10/2014,"[34.043971, -118.275718]",$$$,2/10/2014 18:31,18,31,43,-0.579768201,negative,-1
96,3,1999723,"I have a few complaints about this store. #1 This store has been open long enough to know what sells and when. If you go into the store to buy something and there is absolutely nothing on the shelves time after time, someone isn't doing their job. As an example, the pet food section. It isn't unusual to find nothing at all on the shelves, especially on traditional high sales days like the first of the month and Fridays. Certainly they KNOW these are very high sales days. Someone in charge of ordering isn't doing their job. The same goes for all the other departments as well. #2 Garden Department. Our growing season is different than other parts of the country, but the company responsible for stocking plants and trees does a poor job. We have a much longer growing season than many parts of the country, but vegetable plants are brought in at the very beginning of the season, and that's it. With many weeks left for planting, there is nothing to buy. The selection is pitifully small too. There are more vegetables that will grow here besides peppers, tomatoes, zucchini and eggplant. Fruit trees should be planted during the colder months, NOT during the summer, but that's when you can find the largest selection. Poor ordering once again. #3 Employees While the employees are friendly enough, there are far too few of them. Long lines at the checkout and the service desk are really a pain in the neck. Most of the cashiers are pretty good and do the best they can, but there are a few who chat with the customers non stop, and that slows down the whole line. They seem oblivious to the frustration expressed by the people waiting in line. In addition to problems at the check-out and service desk, it's sometimes very hard to find someone to help. They may be really busy trying to get stuff on the shelves and aren't pleased to be stopped in the middle. For instance, the dairy cases. If I want something, but the space for that product is empty, but I can actually see cases stacked in the back, through the glass, I naturally want someone to get it for me.  Just NOT enough employees to keep the store stocked.  The store is clean, the prices are fairly reasonable, but the people of not only Pahrump, but all the smaller, surrounding communities DEPEND on THIS Walmart for so many things. If Walmart doesn't have it, it might mean a trip to Las Vegas and a trip of 150 miles or more to find what we need. When Walmart came to our community, a lot of smaller businesses closed. That's really too bad, but new businesses are opening. That means that Walmart isn't our only choice any more. So listen up Walmart. If you plan to serve this community that you've moved into, you need to do a much better job, for US.","['Department Store', 'Discount Store']",2503617,1362768485,3/8/2013,"[36.215265, -115.992996]",$$$,3/8/2013 18:48,18,48,5,-0.334205287,negative,-1
97,4,3220088,"Buenisimo... todo impecable... a veces se demoran un poco... ahntes tenÃ­an ketchup heinz, y ahora ya no... es el unoco punto maal...","['Restaurant', 'American Restaurant', 'Fast Food Restaurant']",2841244,1373561021,7/11/2013,"[33.810222, -118.068763]",$$$,7/11/2013 16:43,16,43,41,0.793133556,positive,1
98,3,212525,The steak was burned and so was the shrimp but the service was very attentive.,['Steak House'],8037785,1360203652,2/6/2013,"[34.139826, -118.025886]",$$,2/7/2013 2:20,2,20,52,-0.059710724,neutral,0
99,5,8447973,"My experiences at this restaurant have been phenomenal. I have been going for a couple of years now, and it has wonderful employees, excellent Vietnamese food, and the owner is kind as well. this restaurant offers a free boba drink after eache meal, which has been a continuous thng for the past 8 years. Overall, wonderful staff, food, and customer service. Great place to go with your kids.",['Vietnamese Restaurant'],2879040,1347251925,9/9/2012,"[33.975206, -117.836865]",$$,9/10/2012 4:38,4,38,45,0.94455942,positive,1
100,5,965726,"Besides being a great pizza...ask for it well done, is exactly what an expecting mother, and father, need. I was one week overdue when we finally broke down and tried their infamous 'prego pizza'. Within hours I went into labor and by the same time the following day our beautiful daughter was born!","['Pizza Restaurant', 'European Restaurant', 'Italian Restaurant']",1037280,1199916751,1/9/2008,"[37.97716, -122.035602]",$$,1/9/2008 22:12,22,12,31,0.812769071,positive,1
101,1,1722238,"I got hassled over a small amount of change which I was charged. The hassle came when I told them about it. I was told it didn't happen and to go away. My bank statement says otherwise. Go across the street, much nicer.",['Service Station'],8372233,1264577239,1/26/2010,"[34.172422, -118.457814]",$$,1/27/2010 7:27,7,27,19,-0.359211188,negative,-1
102,1,3012764,"If I could give it negative stars I would. I have never been so mistreated by an establishment. We ordered pizza not slop. Our ""pizza"" we ordered was watery... Since when is pizza supposed to be watery. On top of that the owner was a complete @$$hole about it. He refused to correct the mistake. He thought I was trying to get a free pizza out of it. I'll never buy from them again.","['Pizza Restaurant', 'Pizza Delivery', 'Takeout Restaurant']",884872,1385964761,12/1/2013,"[34.201149, -118.607334]",$$,12/2/2013 6:12,6,12,41,-0.745515255,negative,-1
103,2,1382149,"This is the third time I've been to this Smashburger and I've been disappointed every time.  This time they lost our order and we had to go retrieve it, then when it finally arrived, the burgers were cooked beyond recognition.  Way beyond well done.  I couldn't finish it.  The fries were dry and flavorless.  With so many good burger joints in the area, I won't be back.",['Hamburger Restaurant'],6861595,1359757214,2/1/2013,"[36.143936, -115.296172]",$$$,2/1/2013 22:20,22,20,14,-0.849013038,negative,-1
104,2,4748676,I GOT FOOD POISONING  FROM SEAFOOD CROSS CONTAMINATION.THEY DONT  HAVE DIFFERENT UTENSILS  FOR SEAFOOD ! BEWARE !,"['Restaurant', 'Asian Restaurant', 'Chinese Restaurant']",8986266,1365396748,4/7/2013,"[37.368171, -122.033614]",$$,4/8/2013 4:52,4,52,28,-0.765873274,negative,-1
105,4,4748676,Better Than Sex... almost.,"['Mexican Restaurant', 'Fast Food Restaurant']",5358221,1376092232,8/9/2013,"[37.294371, -121.962776]",$$$,8/9/2013 23:50,23,50,32,0.383585268,positive,1
106,2,4304640,"Worst Brazilian restaurant in the LA area. Frozen meat (specially the picanha), expensive price, bad cuts, over the top decor. Been there twice, spent more than it's worth and was frustrated twice. Meat selection is weak and they lack a decent offering of premium cuts. Not coming back at all.  Pampas at Farmer's market offers a better option and fair price. If you need the ""churrascaria"" experience, invest your money on Fogo de ChÃ£o. It's more expensive, but you get great service, amazing meats and a knowledgeable cooking crew.","['Brazilian Restaurant', 'Latin American Restaurant', 'South American Restaurant']",9674641,1367115033,4/27/2013,"[34.152216, -118.255241]",$$,4/28/2013 2:10,2,10,33,-0.855685579,negative,-1
107,5,6801686,"Authentic curry katsu, a bit pricey but it tastes like home.","['Japanese Restaurant', 'Asian Restaurant']",8492331,1307423466,6/6/2011,"[37.791041, -122.404225]",$$,6/7/2011 5:11,5,11,6,0.700353004,positive,1
108,5,9852382,Awesome food service and decor,['Restaurant'],9342846,1358964868,1/23/2013,"[32.870504, -117.232103]",$$,1/23/2013 18:14,18,14,28,0.885579073,positive,1
109,5,2217840,Clean fast and love that they aren't rude. Happy faces everywhere,['Coffee Shop'],3651472,1340261672,6/20/2012,"[36.115178, -115.201474]",$$$,6/21/2012 6:54,6,54,32,0.855982464,positive,1
110,5,2217840,24 hrs,"['Sandwich Shop', 'Fast Food Restaurant']",5350809,1340354965,6/22/2012,"[36.178957, -115.242097]",$$$,6/22/2012 8:49,8,49,25,-0.131404055,neutral,0
111,5,5375203,"Been a customer since 1982. Owner is hands on. Not some guy in the office just counting the dough (no pun intended). Great pizza, not greasy. You don't last 30 years in the industry with a bad product or attitude. And yea, if you say you have a coupon, bring it with you. No BS.","['Pizza Restaurant', 'European Restaurant', 'Italian Restaurant']",3514053,1380671872,10/1/2013,"[33.931567, -117.986139]",$$,10/1/2013 23:57,23,57,52,0.717169655,positive,1
112,5,9031755,Absolutely delicious! One of the best places I have ever eaten.,"['Restaurant', 'Bakery', 'Deli']",9322576,1327385896,1/23/2012,"[36.070324, -115.081606]",$$,1/24/2012 6:18,6,18,16,0.984691283,positive,1
113,4,5501008,"the one month in advance   reservation process is a pain,   but the food is worth it ... and   the wine, well that is why one   comes to napa.","['Italian Restaurant', 'European Restaurant', 'Pizza Restaurant']",3461733,1110672000,3/12/2005,"[38.501314, -122.46406]",$,3/13/2005 0:00,0,0,0,0.13148113,neutral,0
114,4,5501008,"come here for the esoteric ...   ostrich, bison, kudu ... the food   is tasty and well done.","['American Restaurant', 'Breakfast Restaurant', 'Bar']",9248907,1204502400,3/2/2008,"[37.791554, -122.412122]",$,3/3/2008 0:00,0,0,0,0.703869897,positive,1
115,4,919909,"Nepenthe, friendly service, nice atmosphere -- this place is just what you want after a long drive and a decent sized walk along one of the nearby beaches or in one of the State Parks.  We had a great lunch here yesterday with the nicest possible waiter, a super friendly barman and they were really accommodating of our baby.  If you want Michelin standard food you know how to find it... if you want decent burgers, soup, or sandwiches with a mark up for the view, then come here - it's worth it.  One tip -- get there early we got there for 12:15 -- the cars were pouring in when we arrived.","['American Restaurant', 'Bar & Grill']",8038815,1331482027,3/11/2012,"[36.222333, -121.759435]",$$,3/11/2012 16:07,16,7,7,0.384030444,positive,1
116,4,919909,"My favorite bar in Bay Area so far... It does exactly what you'd expect of a burger, beer and sports bar.  Has a good range of beers on draught, and quite a few more bottled options.  The burgers are great -- Guacamole wins out for me.  And on the weekends for lunch it is pretty kid friendly, my son made quite a bit of noise and mess with no discernible impact on anyone else's experience.  Do:  Order the sweet potato fries and makes sure to have a drink in the Duck Blind after a tough day at work.  Don't: Come here if you don't like sports, beer and floors covered in peanut husks","['Pub', 'American Restaurant', 'European Restaurant']",2377453,1340652252,6/25/2012,"[37.431927, -122.201629]",$$,6/25/2012 19:24,19,24,12,0.826933594,positive,1
117,4,919909,"The view is incredible, and the food was yummy.  Would have been nice to have a lunch offering on a Sunday as well as just brunch which was a bit limited.",['Vegetarian Restaurant'],7632869,1352085349,11/4/2012,"[37.806932, -122.43215]",$$,11/5/2012 3:15,3,15,49,0.490117416,positive,1
118,4,919909,"Great atmosphere, lovely food and attentive waiting staff.  Nothing outstanding about it. But great for a flavoursome lunch or supper.",['Mediterranean Restaurant'],2945558,1369710626,5/27/2013,"[37.427879, -122.14449]",$$,5/28/2013 3:10,3,10,26,0.268958447,neutral,0
119,4,9657579,Not a bug variety but the food is good,['Cafe'],3363880,1360272506,2/7/2013,"[37.869689, -122.2518]",$$$,2/7/2013 21:28,21,28,26,0.201934975,neutral,0
120,5,3687842,I have driven by this place several times and always said I needed to stop for lunch.  The service is excellent and of course the treats are great very generous portions.  As should be expected the ham sandwiches are the bomb and the spreads are a delight,"['Ham Shop', 'Deli']",7025098,1363960622,3/22/2013,"[36.808581, -119.809937]",$$,3/22/2013 13:57,13,57,2,0.852101498,positive,1
